OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-301798:20161215:1220:SR,Sample-Routine,Water,Surface Water,2016-12-15,12:20:00,EST,,,,,,,,,,,,1789,Symmes Creek Basin 2016 TMDL,,21OHIO_WQX-301798,SAND FORK AT LECTA @ ST. RT. 775,198812,,,,38.6743000000,-82.3775000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864832946,,as N,Nitrate + Nitrite,Unfiltered,0.31,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-301798%3A20161215%3A1220%3ASR/results/864832946/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:22:40,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-500040:20160621:1247:SR,Sample-Routine,Water,Surface Water,2016-06-21,12:47:00,EDT,,,,,,,,,,,,1385,Monthly Ambient Stations,,21OHIO_WQX-500040,BLANCHARD R. DST. FINDLAY @ CO. RD. 140,188876,,,,41.0562000000,-83.6884000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864794758,,as N,Nitrate + Nitrite,Unfiltered,4.13,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-500040%3A20160621%3A1247%3ASR/results/864794758/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:45:17,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-303656:20160616:1147:SR,Sample-Routine,Water,Surface Water,2016-06-16,11:47:00,EDT,,,,,,,,,,,,1789,Symmes Creek Basin 2016 TMDL,,21OHIO_WQX-303656,WILLIAMS CREEK @ ST. RT. 218,188540,,,,38.6028390000,-82.3135890000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864792667,,as N,Nitrate + Nitrite,Unfiltered,0.15,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-303656%3A20160616%3A1147%3ASR/results/864792667/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:45:10,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-V15P01:20160726:1145:SR,Sample-Routine,Water,Surface Water,2016-07-26,11:45:00,EDT,,,,,,,,,,,,1803,Large River Nutrient Study 2016,,21OHIO_WQX-V15P01,SCIOTO R. AT PORTSMOUTH @ U.S. RT. 52,191383,,,,38.7394000000,-83.0025000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864813189,,as N,Nitrate + Nitrite,Unfiltered,1.91,mg/L,,Final,,Actual,,,,,,,,,,Chlorophyll and pheophytin estimated due to delayed filtering.,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-V15P01%3A20160726%3A1145%3ASR/results/864813189/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:46:19,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-R08W04:20160629:1245:SR,Sample-Routine,Water,Surface Water,2016-06-29,12:45:00,EDT,,,,,,,,,,,,1788,Conotton Creek Basin 2016 TMDL,,21OHIO_WQX-R08W04,MCGUIRE CREEK DST. LEESVILLE LAKE DAM @ U.S.G.S. GAGE,189518,,,,40.4703000000,-81.1967000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864811211,Below Reporting Limit,as N,Nitrate + Nitrite,Unfiltered,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-R08W04%3A20160629%3A1245%3ASR/results/864811211/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:46:13,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-303648:20160912:1020:SR,Sample-Routine,Water,Surface Water,2016-09-12,10:20:00,EDT,,,,,,,,,,,,1789,Symmes Creek Basin 2016 TMDL,,21OHIO_WQX-303648,TRACE CREEK ADJ. ST. RT. 775 NEAR MOUTH,194582,,,,38.5522950000,-82.3904410000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864844949,,as N,Nitrate + Nitrite,Unfiltered,0.15,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-303648%3A20160912%3A1020%3ASR/results/864844949/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:23:15,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-200746:20160614:1232:SR,Sample-Routine,Water,Surface Water,2016-06-14,12:32:00,EDT,,,,,,,,,,,,1789,Symmes Creek Basin 2016 TMDL,,21OHIO_WQX-200746,"SYMMES CREEK E OF GETAWAY, ADJ. S.R. 243, DST MCKINNEY CREEK",188419,,,,38.4847000000,-82.4550000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864767103,,as N,Nitrate + Nitrite,Unfiltered,0.18,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-200746%3A20160614%3A1232%3ASR/results/864767103/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:43:44,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-H09S31:20160803:1010:SR,Sample-Routine,Water,Surface Water,2016-08-03,10:10:00,EDT,,,,,,,,,,,,1803,Large River Nutrient Study 2016,,21OHIO_WQX-H09S31,GREAT MIAMI R. AT FRANKLIN @ OLD ST. RT. 123,191867,,,,39.5631000000,-84.3050000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864854563,,as N,Nitrate + Nitrite,Unfiltered,2.72,mg/L,,Final,,Actual,,,,,,,,,,#5 field blank DES lab # 191868,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-H09S31%3A20160803%3A1010%3ASR/results/864854563/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:23:46,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-H09S13:20160616:0955:SR,Sample-Routine,Water,Surface Water,2016-06-16,09:55:00,EDT,,,,,,,,,,,,1385,Monthly Ambient Stations,,21OHIO_WQX-H09S13,GREAT MIAMI R. AT MIAMISBURG @ LINDEN AVE.,188555,,,,39.6406000000,-84.2922000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864802337,,as N,Nitrate + Nitrite,Unfiltered,3.14,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-H09S13%3A20160616%3A0955%3ASR/results/864802337/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:45:43,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-302821:20160928:1201:SR,Sample-Routine,Water,Surface Water,2016-09-28,12:01:00,EDT,,,,,,,,,,,,1663,Lake Erie Nearshore Water Quality Monitoring,,21OHIO_WQX-302821,Lake Erie between Toledo/Oregon WTP Intakes,195531,,,,41.6957000000,-83.2649000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864833832,Below Reporting Limit,as N,Nitrate + Nitrite,Unfiltered,,,,Final,,Actual,,,,,,,,,,Depth Composite,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-302821%3A20160928%3A1201%3ASR/results/864833832/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:22:42,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-303467:20160906:1044:SR,Sample-Routine,Water,Surface Water,2016-09-06,10:44:00,EDT,,,,,,,,,,,,1663,Lake Erie Nearshore Water Quality Monitoring,,21OHIO_WQX-303467,Lake Erie @ City of Vermilion WTP Intake,194041,,,,41.4283330000,-82.3650330000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864834861,,as N,Nitrate + Nitrite,Unfiltered,0.11,mg/L,,Final,,Actual,,,,,,,,,,Depth Composite,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-303467%3A20160906%3A1044%3ASR/results/864834861/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:22:46,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-301641:20160622:1141:SR,Sample-Routine,Water,Surface Water,2016-06-22,11:41:00,EDT,,,,,,,,,,,,1663,Lake Erie Nearshore Water Quality Monitoring,,21OHIO_WQX-301641,"MAUMEE R. AT TOLEDO, DST. I-280",188978,,,,41.6603000000,-83.5078000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864776354,,as N,Nitrate + Nitrite,Unfiltered,3.14,mg/L,,Final,,Actual,,,,,,,,,,Surface 1.0 (m),,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-301641%3A20160622%3A1141%3ASR/results/864776354/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:44:16,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203908:20160711:1136:SR,Sample-Routine,Water,Surface Water,2016-07-11,11:36:00,EDT,,,,,,,,,,,,1132,Inland Lakes Program,,21OHIO_WQX-203908,"VETO LAKE, L-1",190128,,,,39.3450000000,-81.6481000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864768725,Below Reporting Limit,as N,Nitrate + Nitrite,Unfiltered,,,,Final,,Actual,,,,,,,,,,SURFACE,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-203908%3A20160711%3A1136%3ASR/results/864768725/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:43:49,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-303639:20160816:1058:SR,Sample-Routine,Water,Surface Water,2016-08-16,10:58:00,EDT,,,,,,,,,,,,1788,Conotton Creek Basin 2016 TMDL,,21OHIO_WQX-303639,Gantz Creek @ Pebble Rd,192840,,,,40.5526000000,-81.0763000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864844255,,as N,Nitrate + Nitrite,Unfiltered,0.65,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-303639%3A20160816%3A1058%3ASR/results/864844255/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:23:13,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-204678:20160929:1226:SR,Sample-Routine,Water,Surface Water,2016-09-29,12:26:00,EDT,,,,,,,,,,,,1132;1789,Inland Lakes Program;Symmes Creek Basin 2016 TMDL,,21OHIO_WQX-204678,"JACKSON LAKE, L-1",195740,,,,38.8919010000,-82.6020340000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864828842,Below Reporting Limit,as N,Nitrate + Nitrite,Unfiltered,,,,Final,,Actual,,,,,,,,,,SURFACE,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-204678%3A20160929%3A1226%3ASR/results/864828842/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:22:27,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-201925:20160607:1348:SR,Sample-Routine,Water,Surface Water,2016-06-07,13:48:00,EDT,,,,,,,,,,,,1132,Inland Lakes Program,,21OHIO_WQX-201925,"ATWOOD LAKE, L-1",188032,,,,40.5272000000,-81.2817000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864767938,,as N,Nitrate + Nitrite,Unfiltered,0.19,mg/L,,Final,,Actual,,,,,,,,,,Bottom 0.5(m),,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-201925%3A20160607%3A1348%3ASR/results/864767938/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:43:47,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-P01K02:20160816:1021:SR,Sample-Routine,Water,Surface Water,2016-08-16,10:21:00,EDT,,,,,,,,,,,,1771,Enhanced WLEB Tributary Monitoring,,21OHIO_WQX-P01K02,ST. MARYS R. DST. ROCKFORD @ TOWNLINE RD.,192834,,,,40.7178000000,-84.6894000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864857963,,as N,Nitrate + Nitrite,Unfiltered,0.49,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-P01K02%3A20160816%3A1021%3ASR/results/864857963/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:23:57,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-R14P23:20160128:1529:SR,Sample-Routine,Water,Surface Water,2016-01-28,15:29:00,EST,,,,,,,,,,,,1713,Miscellaneous Chemistry Sampling - All Years,,21OHIO_WQX-R14P23,RACCOON CREEK 0.1 MI. UPST. JOHNSTOWN WWTP,185164,,,,40.1462000000,-82.6970000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864811741,,as N,Nitrate + Nitrite,Unfiltered,2.21,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-R14P23%3A20160128%3A1529%3ASR/results/864811741/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:46:14,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-P03S03:20160525:1036:SR,Sample-Routine,Water,Surface Water,2016-05-25,10:36:00,EDT,,,,,,,,,,,,1385,Monthly Ambient Stations,,21OHIO_WQX-P03S03,AUGLAIZE R. NE OF FORT JENNINGS @ U.S. RT. 224,187549,,,,40.9489000000,-84.2661000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864807274,,as N,Nitrate + Nitrite,Unfiltered,3.18,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-P03S03%3A20160525%3A1036%3ASR/results/864807274/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:45:59,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-K01P10:20160630:1125:SR,Sample-Routine,Water,Surface Water,2016-06-30,11:25:00,EDT,,,,,,,,,,,,1790,Huron River Basin 2016 TMDL,,21OHIO_WQX-K01P10,HOLIDAY LAKE TRIBUTARY @ ST. RT. 162,189618,,,,41.1053000000,-82.7292000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864805269,,as N,Nitrate + Nitrite,Unfiltered,0.32,mg/L,,Final,,Actual,,,,,,,,,,CBOD20 rejected due to field blank contamination.,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-K01P10%3A20160630%3A1125%3ASR/results/864805269/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:45:53,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-203947:20160913:1452:SR,Sample-Routine,Water,Surface Water,2016-09-13,14:52:00,EDT,,,,,,,,,,,,1786,Raccoon Creek Basin 2016 TMDL,,21OHIO_WQX-203947,WOLF RUN SE OF MCARTHUR @ CO. RD. 24,194637,,,,39.2156000000,-82.4611000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864826880,,as N,Nitrate + Nitrite,Unfiltered,0.13,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-203947%3A20160913%3A1452%3ASR/results/864826880/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:22:20,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-303458:20160908:1000:SR,Sample-Routine,Water,Surface Water,2016-09-08,10:00:00,EDT,,,,,,,,,,,,1385,Monthly Ambient Stations,,21OHIO_WQX-303458,STERLING RUN DST. APPLE ST. DST. DAM,194322,,,,39.0315600000,-83.9213000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864834648,Below Reporting Limit,as N,Nitrate + Nitrite,Unfiltered,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-303458%3A20160908%3A1000%3ASR/results/864834648/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:22:45,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-W03W38:20160511:1122:SR,Sample-Routine,Water,Surface Water,2016-05-11,11:22:00,EDT,,,,,,,,,,,,1786,Raccoon Creek Basin 2016 TMDL,,21OHIO_WQX-W03W38,L. RACCOON CREEK DST. LAKE RUPERT @ ST. RT. 93,187081,,,,39.1722000000,-82.5203000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864820619,Below Reporting Limit,as N,Nitrate + Nitrite,Unfiltered,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-W03W38%3A20160511%3A1122%3ASR/results/864820619/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:46:43,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-W03S10:20160728:1116:SR,Sample-Routine,Water,Surface Water,2016-07-28,11:16:00,EDT,,,,,,,,,,,,1786,Raccoon Creek Basin 2016 TMDL,,21OHIO_WQX-W03S10,MEADOW RUN UPST. JENO'S,191550,,,,39.0958000000,-82.5467000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864818379,,as N,Nitrate + Nitrite,Unfiltered,0.2,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-W03S10%3A20160728%3A1116%3ASR/results/864818379/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:46:36,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-303557:20160614:1409:SR,Sample-Routine,Water,Surface Water,2016-06-14,14:09:00,EDT,,,,,,,,,,,,1789,Symmes Creek Basin 2016 TMDL,,21OHIO_WQX-303557,JOHNS CREEK @ ETNA-WATERLOO RD.,188400,,,,38.6874970000,-82.5352900000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864785959,Below Reporting Limit,as N,Nitrate + Nitrite,Unfiltered,,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-303557%3A20160614%3A1409%3ASR/results/864785959/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T13:44:47,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-201926:20160912:1317:SR,Sample-Routine,Water,Surface Water,2016-09-12,13:17:00,EDT,,,,,,,,,,,,1132,Inland Lakes Program,,21OHIO_WQX-201926,"ATWOOD LAKE, L-2",194539,,,,40.5378000000,-81.2639000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864824946,Below Reporting Limit,as N,Nitrate + Nitrite,Unfiltered,,,,Final,,Actual,,,,,,,,,,Bottom 0.5(m),,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-201926%3A20160912%3A1317%3ASR/results/864824946/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:22:14,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-K01W17:20160804:0933:SR,Sample-Routine,Water,Surface Water,2016-08-04,09:33:00,EDT,,,,,,,,,,,,1790,Huron River Basin 2016 TMDL,,21OHIO_WQX-K01W17,W. BR. HURON R. S OF MONROEVILLE @ SNYDER RD.,192084,,,,41.1656000000,-82.7100000000,OH - Water,21OHIO_WQX,OEPA Surface Water Sample Collection Method,,Water Bottle,STORET-864857038,,as N,Nitrate + Nitrite,Unfiltered,1.21,mg/L,,Final,,Actual,,,,,,,,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,,https://www.nemi.gov/methods/method_summary/4702/,DES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/21OHIO_WQX/activities/21OHIO_WQX-K01W17%3A20160804%3A0933%3ASR/results/864857038/resdetectqntlmts,Reporting limit,0.1,mg/L,,2020-11-25T16:23:54,STORET
